entity,period,metric,value,unit,row_role,level,src_sheet,src_row,src_col,scale_applied,scale_source,raw_value,flags
인천광역시 > 남자 > 20 - 24세,2024,적용인구 (명),81153,,data,0,데이터,269,5,1,none,,DITTO_FILLED
인천광역시 > 남자 > 25 - 29세,2023,적용인구 (명),110742,,data,0,데이터,270,4,1,none,,DITTO_FILLED
인천광역시 > 남자 > 25 - 29세,2024,적용인구 (명),108034,,data,0,데이터,270,5,1,none,,DITTO_FILLED
인천광역시 > 남자 > 30 - 34세,2023,적용인구 (명),119475,,data,0,데이터,271,4,1,none,,DITTO_FILLED
인천광역시 > 남자 > 30 - 34세,2024,적용인구 (명),123534,,data,0,데이터,271,5,1,none,,DITTO_FILLED
인천광역시 > 남자 > 35 - 39세,2023,적용인구 (명),109771,,data,0,데이터,272,4,1,none,,DITTO_FILLED
인천광역시 > 남자 > 35 - 39세,2024,적용인구 (명),111308,,data,0,데이터,272,5,1,none,,DITTO_FILLED
인천광역시 > 남자 > 40 - 44세,2023,적용인구 (명),132700,,data,0,데이터,273,4,1,none,,DITTO_FILLED
인천광역시 > 남자 > 40 - 44세,2024,적용인구 (명),129654,,data,0,데이터,273,5,1,none,,DITTO_FILLED
인천광역시 > 남자 > 45 - 49세,2023,적용인구 (명),120088,,data,0,데이터,274,4,1,none,,DITTO_FILLED
인천광역시 > 남자 > 45 - 49세,2024,적용인구 (명),121297,,data,0,데이터,274,5,1,none,,DITTO_FILLED
인천광역시 > 남자 > 50 - 54세,2023,적용인구 (명),133192,,data,0,데이터,275,4,1,none,,DITTO_FILLED
인천광역시 > 남자 > 50 - 54세,2024,적용인구 (명),132774,,data,0,데이터,275,5,1,none,,DITTO_FILLED
인천광역시 > 남자 > 55 - 59세,2023,적용인구 (명),122865,,data,0,데이터,276,4,1,none,,DITTO_FILLED
인천광역시 > 남자 > 55 - 59세,2024,적용인구 (명),123801,,data,0,데이터,276,5,1,none,,DITTO_FILLED
인천광역시 > 남자 > 60 - 64세,2023,적용인구 (명),122935,,data,0,데이터,277,4,1,none,,DITTO_FILLED
인천광역시 > 남자 > 60 - 64세,2024,적용인구 (명),123534,,data,0,데이터,277,5,1,none,,DITTO_FILLED
인천광역시 > 남자 > 65 - 69세,2023,적용인구 (명),88654,,data,0,데이터,278,4,1,none,,DITTO_FILLED
인천광역시 > 남자 > 65 - 69세,2024,적용인구 (명),96298,,data,0,데이터,278,5,1,none,,DITTO_FILLED
인천광역시 > 남자 > 70 - 74세,2023,적용인구 (명),51163,,data,0,데이터,279,4,1,none,,DITTO_FILLED
인천광역시 > 남자 > 70 - 74세,2024,적용인구 (명),55063,,data,0,데이터,279,5,1,none,,DITTO_FILLED
인천광역시 > 남자 > 75 - 79세,2023,적용인구 (명),34934,,data,0,데이터,280,4,1,none,,DITTO_FILLED
인천광역시 > 남자 > 75 - 79세,2024,적용인구 (명),37435,,data,0,데이터,280,5,1,none,,DITTO_FILLED
인천광역시 > 남자 > 80 - 84세,2023,적용인구 (명),21822,,data,0,데이터,281,4,1,none,,DITTO_FILLED
인천광역시 > 남자 > 80 - 84세,2024,적용인구 (명),22507,,data,0,데이터,281,5,1,none,,DITTO_FILLED
인천광역시 > 남자 > 85세 이상,2023,적용인구 (명),12233,,data,0,데이터,282,4,1,none,,DITTO_FILLED
인천광역시 > 남자 > 85세 이상,2024,적용인구 (명),13473,,data,0,데이터,282,5,1,none,,DITTO_FILLED
인천광역시 > 여자 > 합계,2023,적용인구 (명),1491829,,subtotal,0,데이터,283,4,1,none,,DITTO_FILLED
인천광역시 > 여자 > 합계,2024,적용인구 (명),1507095,,subtotal,0,데이터,283,5,1,none,,DITTO_FILLED
인천광역시 > 여자 > 1 - 4세,2023,적용인구 (명),34284,,data,0,데이터,284,4,1,none,,DITTO_FILLED
인천광역시 > 여자 > 1 - 4세,2024,적용인구 (명),33024,,data,0,데이터,284,5,1,none,,DITTO_FILLED
인천광역시 > 여자 > 0세,2023,적용인구 (명),6886,,data,0,데이터,285,4,1,none,,DITTO_FILLED
인천광역시 > 여자 > 0세,2024,적용인구 (명),7592,,data,0,데이터,285,5,1,none,,DITTO_FILLED
인천광역시 > 여자 > 5 - 9세,2023,적용인구 (명),58726,,data,0,데이터,286,4,1,none,,DITTO_FILLED
인천광역시 > 여자 > 5 - 9세,2024,적용인구 (명),56016,,data,0,데이터,286,5,1,none,,DITTO_FILLED
인천광역시 > 여자 > 10 - 14세,2023,적용인구 (명),66030,,data,0,데이터,287,4,1,none,,DITTO_FILLED
인천광역시 > 여자 > 10 - 14세,2024,적용인구 (명),66591,,data,0,데이터,287,5,1,none,,DITTO_FILLED
인천광역시 > 여자 > 15 - 19세,2023,적용인구 (명),64414,,data,0,데이터,288,4,1,none,,DITTO_FILLED
인천광역시 > 여자 > 15 - 19세,2024,적용인구 (명),64709,,data,0,데이터,288,5,1,none,,DITTO_FILLED
인천광역시 > 여자 > 20 - 24세,2023,적용인구 (명),78224,,data,0,데이터,289,4,1,none,,DITTO_FILLED
인천광역시 > 여자 > 20 - 24세,2024,적용인구 (명),75704,,data,0,데이터,289,5,1,none,,DITTO_FILLED
인천광역시 > 여자 > 25 - 29세,2023,적용인구 (명),100286,,data,0,데이터,290,4,1,none,,DITTO_FILLED
인천광역시 > 여자 > 25 - 29세,2024,적용인구 (명),98266,,data,0,데이터,290,5,1,none,,DITTO_FILLED
인천광역시 > 여자 > 30 - 34세,2023,적용인구 (명),106052,,data,0,데이터,291,4,1,none,,DITTO_FILLED
인천광역시 > 여자 > 30 - 34세,2024,적용인구 (명),109071,,data,0,데이터,291,5,1,none,,DITTO_FILLED
인천광역시 > 여자 > 35 - 39세,2023,적용인구 (명),99554,,data,0,데이터,292,4,1,none,,DITTO_FILLED
인천광역시 > 여자 > 35 - 39세,2024,적용인구 (명),100865,,data,0,데이터,292,5,1,none,,DITTO_FILLED
인천광역시 > 여자 > 40 - 44세,2023,적용인구 (명),122988,,data,0,데이터,293,4,1,none,,DITTO_FILLED
인천광역시 > 여자 > 40 - 44세,2024,적용인구 (명),120132,,data,0,데이터,293,5,1,none,,DITTO_FILLED
인천광역시 > 여자 > 45 - 49세,2023,적용인구 (명),112890,,data,0,데이터,294,4,1,none,,DITTO_FILLED
인천광역시 > 여자 > 45 - 49세,2024,적용인구 (명),114111,,data,0,데이터,294,5,1,none,,DITTO_FILLED
인천광역시 > 여자 > 50 - 54세,2023,적용인구 (명),131866,,data,0,데이터,295,4,1,none,,DITTO_FILLED
인천광역시 > 여자 > 50 - 54세,2024,적용인구 (명),129777,,data,0,데이터,295,5,1,none,,DITTO_FILLED
인천광역시 > 여자 > 55 - 59세,2023,적용인구 (명),127866,,data,0,데이터,296,4,1,none,,DITTO_FILLED
인천광역시 > 여자 > 55 - 59세,2024,적용인구 (명),129828,,data,0,데이터,296,5,1,none,,DITTO_FILLED
인천광역시 > 여자 > 60 - 64세,2023,적용인구 (명),126082,,data,0,데이터,297,4,1,none,,DITTO_FILLED
인천광역시 > 여자 > 60 - 64세,2024,적용인구 (명),127873,,data,0,데이터,297,5,1,none,,DITTO_FILLED
인천광역시 > 여자 > 65 - 69세,2023,적용인구 (명),94545,,data,0,데이터,298,4,1,none,,DITTO_FILLED
인천광역시 > 여자 > 65 - 69세,2024,적용인구 (명),102631,,data,0,데이터,298,5,1,none,,DITTO_FILLED
인천광역시 > 여자 > 70 - 74세,2023,적용인구 (명),56237,,data,0,데이터,299,4,1,none,,DITTO_FILLED
인천광역시 > 여자 > 70 - 74세,2024,적용인구 (명),60862,,data,0,데이터,299,5,1,none,,DITTO_FILLED
인천광역시 > 여자 > 75 - 79세,2023,적용인구 (명),42320,,data,0,데이터,300,4,1,none,,DITTO_FILLED
인천광역시 > 여자 > 75 - 79세,2024,적용인구 (명),45014,,data,0,데이터,300,5,1,none,,DITTO_FILLED
인천광역시 > 여자 > 80 - 84세,2023,적용인구 (명),33247,,data,0,데이터,301,4,1,none,,DITTO_FILLED
인천광역시 > 여자 > 80 - 84세,2024,적용인구 (명),33475,,data,0,데이터,301,5,1,none,,DITTO_FILLED
인천광역시 > 여자 > 85세 이상,2023,적용인구 (명),29332,,data,0,데이터,302,4,1,none,,DITTO_FILLED
인천광역시 > 여자 > 85세 이상,2024,적용인구 (명),31554,,data,0,데이터,302,5,1,none,,DITTO_FILLED
광주광역시 > 계 > 합계,2023,적용인구 (명),1389330,,subtotal,0,데이터,303,4,1,none,,
광주광역시 > 계 > 합계,2024,적용인구 (명),1379084,,subtotal,0,데이터,303,5,1,none,,
광주광역시 > 계 > 1 - 4세,2023,적용인구 (명),32648,,subtotal,0,데이터,304,4,1,none,,DITTO_FILLED
광주광역시 > 계 > 1 - 4세,2024,적용인구 (명),29957,,subtotal,0,데이터,304,5,1,none,,DITTO_FILLED
광주광역시 > 계 > 0세,2023,적용인구 (명),6052,,subtotal,0,데이터,305,4,1,none,,DITTO_FILLED
광주광역시 > 계 > 0세,2024,적용인구 (명),6032,,subtotal,0,데이터,305,5,1,none,,DITTO_FILLED
광주광역시 > 계 > 5 - 9세,2023,적용인구 (명),59832,,subtotal,0,데이터,306,4,1,none,,DITTO_FILLED
광주광역시 > 계 > 5 - 9세,2024,적용인구 (명),55801,,subtotal,0,데이터,306,5,1,none,,DITTO_FILLED
광주광역시 > 계 > 10 - 14세,2023,적용인구 (명),70754,,subtotal,0,데이터,307,4,1,none,,DITTO_FILLED
광주광역시 > 계 > 10 - 14세,2024,적용인구 (명),70080,,subtotal,0,데이터,307,5,1,none,,DITTO_FILLED
광주광역시 > 계 > 15 - 19세,2023,적용인구 (명),72176,,subtotal,0,데이터,308,4,1,none,,DITTO_FILLED
광주광역시 > 계 > 15 - 19세,2024,적용인구 (명),71149,,subtotal,0,데이터,308,5,1,none,,DITTO_FILLED
광주광역시 > 계 > 20 - 24세,2023,적용인구 (명),92374,,subtotal,0,데이터,309,4,1,none,,DITTO_FILLED
광주광역시 > 계 > 20 - 24세,2024,적용인구 (명),87010,,subtotal,0,데이터,309,5,1,none,,DITTO_FILLED
광주광역시 > 계 > 25 - 29세,2023,적용인구 (명),102699,,subtotal,0,데이터,310,4,1,none,,DITTO_FILLED
광주광역시 > 계 > 25 - 29세,2024,적용인구 (명),99588,,subtotal,0,데이터,310,5,1,none,,DITTO_FILLED
광주광역시 > 계 > 30 - 34세,2023,적용인구 (명),91849,,subtotal,0,데이터,311,4,1,none,,DITTO_FILLED
광주광역시 > 계 > 30 - 34세,2024,적용인구 (명),94613,,subtotal,0,데이터,311,5,1,none,,DITTO_FILLED
광주광역시 > 계 > 35 - 39세,2023,적용인구 (명),85235,,subtotal,0,데이터,312,4,1,none,,DITTO_FILLED
광주광역시 > 계 > 35 - 39세,2024,적용인구 (명),82376,,subtotal,0,데이터,312,5,1,none,,DITTO_FILLED
광주광역시 > 계 > 40 - 44세,2023,적용인구 (명),113817,,subtotal,0,데이터,313,4,1,none,,DITTO_FILLED
광주광역시 > 계 > 40 - 44세,2024,적용인구 (명),108137,,subtotal,0,데이터,313,5,1,none,,DITTO_FILLED
광주광역시 > 계 > 45 - 49세,2023,적용인구 (명),111537,,subtotal,0,데이터,314,4,1,none,,DITTO_FILLED
광주광역시 > 계 > 45 - 49세,2024,적용인구 (명),109761,,subtotal,0,데이터,314,5,1,none,,DITTO_FILLED
광주광역시 > 계 > 50 - 54세,2023,적용인구 (명),124136,,subtotal,0,데이터,315,4,1,none,,DITTO_FILLED
광주광역시 > 계 > 50 - 54세,2024,적용인구 (명),124328,,subtotal,0,데이터,315,5,1,none,,DITTO_FILLED
광주광역시 > 계 > 55 - 59세,2023,적용인구 (명),109942,,subtotal,0,데이터,316,4,1,none,,DITTO_FILLED
광주광역시 > 계 > 55 - 59세,2024,적용인구 (명),112373,,subtotal,0,데이터,316,5,1,none,,DITTO_FILLED
광주광역시 > 계 > 60 - 64세,2023,적용인구 (명),99848,,subtotal,0,데이터,317,4,1,none,,DITTO_FILLED
광주광역시 > 계 > 60 - 64세,2024,적용인구 (명),99455,,subtotal,0,데이터,317,5,1,none,,DITTO_FILLED
광주광역시 > 계 > 65 - 69세,2023,적용인구 (명),74474,,subtotal,0,데이터,318,4,1,none,,DITTO_FILLED
광주광역시 > 계 > 65 - 69세,2024,적용인구 (명),80401,,subtotal,0,데이터,318,5,1,none,,DITTO_FILLED
광주광역시 > 계 > 70 - 74세,2023,적용인구 (명),51881,,subtotal,0,데이터,319,4,1,none,,DITTO_FILLED
광주광역시 > 계 > 70 - 74세,2024,적용인구 (명),53096,,subtotal,0,데이터,319,5,1,none,,DITTO_FILLED
광주광역시 > 계 > 75 - 79세,2023,적용인구 (명),40145,,subtotal,0,데이터,320,4,1,none,,DITTO_FILLED
광주광역시 > 계 > 75 - 79세,2024,적용인구 (명),42794,,subtotal,0,데이터,320,5,1,none,,DITTO_FILLED
광주광역시 > 계 > 80 - 84세,2023,적용인구 (명),29329,,subtotal,0,데이터,321,4,1,none,,DITTO_FILLED
광주광역시 > 계 > 80 - 84세,2024,적용인구 (명),29854,,subtotal,0,데이터,321,5,1,none,,DITTO_FILLED
광주광역시 > 계 > 85세 이상,2023,적용인구 (명),20602,,subtotal,0,데이터,322,4,1,none,,DITTO_FILLED
광주광역시 > 계 > 85세 이상,2024,적용인구 (명),22279,,subtotal,0,데이터,322,5,1,none,,DITTO_FILLED
광주광역시 > 남자 > 합계,2023,적용인구 (명),688577,,subtotal,0,데이터,323,4,1,none,,DITTO_FILLED
광주광역시 > 남자 > 합계,2024,적용인구 (명),683030,,subtotal,0,데이터,323,5,1,none,,DITTO_FILLED
광주광역시 > 남자 > 1 - 4세,2023,적용인구 (명),16629,,data,0,데이터,324,4,1,none,,DITTO_FILLED
광주광역시 > 남자 > 1 - 4세,2024,적용인구 (명),15272,,data,0,데이터,324,5,1,none,,DITTO_FILLED
광주광역시 > 남자 > 0세,2023,적용인구 (명),3065,,data,0,데이터,325,4,1,none,,DITTO_FILLED
광주광역시 > 남자 > 0세,2024,적용인구 (명),3041,,data,0,데이터,325,5,1,none,,DITTO_FILLED
광주광역시 > 남자 > 5 - 9세,2023,적용인구 (명),30743,,data,0,데이터,326,4,1,none,,DITTO_FILLED
광주광역시 > 남자 > 5 - 9세,2024,적용인구 (명),28615,,data,0,데이터,326,5,1,none,,DITTO_FILLED
광주광역시 > 남자 > 10 - 14세,2023,적용인구 (명),36506,,data,0,데이터,327,4,1,none,,DITTO_FILLED
광주광역시 > 남자 > 10 - 14세,2024,적용인구 (명),36060,,data,0,데이터,327,5,1,none,,DITTO_FILLED
광주광역시 > 남자 > 15 - 19세,2023,적용인구 (명),37281,,data,0,데이터,328,4,1,none,,DITTO_FILLED
광주광역시 > 남자 > 15 - 19세,2024,적용인구 (명),36710,,data,0,데이터,328,5,1,none,,DITTO_FILLED
광주광역시 > 남자 > 20 - 24세,2023,적용인구 (명),48376,,data,0,데이터,329,4,1,none,,DITTO_FILLED
광주광역시 > 남자 > 20 - 24세,2024,적용인구 (명),45597,,data,0,데이터,329,5,1,none,,DITTO_FILLED
광주광역시 > 남자 > 25 - 29세,2023,적용인구 (명),54026,,data,0,데이터,330,4,1,none,,DITTO_FILLED
광주광역시 > 남자 > 25 - 29세,2024,적용인구 (명),52290,,data,0,데이터,330,5,1,none,,DITTO_FILLED
광주광역시 > 남자 > 30 - 34세,2023,적용인구 (명),48304,,data,0,데이터,331,4,1,none,,DITTO_FILLED
광주광역시 > 남자 > 30 - 34세,2024,적용인구 (명),50186,,data,0,데이터,331,5,1,none,,DITTO_FILLED
광주광역시 > 남자 > 35 - 39세,2023,적용인구 (명),43546,,data,0,데이터,332,4,1,none,,DITTO_FILLED
광주광역시 > 남자 > 35 - 39세,2024,적용인구 (명),42202,,data,0,데이터,332,5,1,none,,DITTO_FILLED
광주광역시 > 남자 > 40 - 44세,2023,적용인구 (명),57134,,data,0,데이터,333,4,1,none,,DITTO_FILLED
광주광역시 > 남자 > 40 - 44세,2024,적용인구 (명),54653,,data,0,데이터,333,5,1,none,,DITTO_FILLED
광주광역시 > 남자 > 45 - 49세,2023,적용인구 (명),55658,,data,0,데이터,334,4,1,none,,DITTO_FILLED
광주광역시 > 남자 > 45 - 49세,2024,적용인구 (명),54558,,data,0,데이터,334,5,1,none,,DITTO_FILLED
광주광역시 > 남자 > 50 - 54세,2023,적용인구 (명),61634,,data,0,데이터,335,4,1,none,,DITTO_FILLED
광주광역시 > 남자 > 50 - 54세,2024,적용인구 (명),61727,,data,0,데이터,335,5,1,none,,DITTO_FILLED
광주광역시 > 남자 > 55 - 59세,2023,적용인구 (명),54014,,data,0,데이터,336,4,1,none,,DITTO_FILLED
광주광역시 > 남자 > 55 - 59세,2024,적용인구 (명),55140,,data,0,데이터,336,5,1,none,,DITTO_FILLED
광주광역시 > 남자 > 60 - 64세,2023,적용인구 (명),47740,,data,0,데이터,337,4,1,none,,DITTO_FILLED
광주광역시 > 남자 > 60 - 64세,2024,적용인구 (명),47812,,data,0,데이터,337,5,1,none,,DITTO_FILLED
광주광역시 > 남자 > 65 - 69세,2023,적용인구 (명),34811,,data,0,데이터,338,4,1,none,,DITTO_FILLED
광주광역시 > 남자 > 65 - 69세,2024,적용인구 (명),37409,,data,0,데이터,338,5,1,none,,DITTO_FILLED
광주광역시 > 남자 > 70 - 74세,2023,적용인구 (명),23241,,data,0,데이터,339,4,1,none,,DITTO_FILLED
광주광역시 > 남자 > 70 - 74세,2024,적용인구 (명),23831,,data,0,데이터,339,5,1,none,,DITTO_FILLED
광주광역시 > 남자 > 75 - 79세,2023,적용인구 (명),17548,,data,0,데이터,340,4,1,none,,DITTO_FILLED
광주광역시 > 남자 > 75 - 79세,2024,적용인구 (명),18652,,data,0,데이터,340,5,1,none,,DITTO_FILLED
광주광역시 > 남자 > 80 - 84세,2023,적용인구 (명),11868,,data,0,데이터,341,4,1,none,,DITTO_FILLED
광주광역시 > 남자 > 80 - 84세,2024,적용인구 (명),12162,,data,0,데이터,341,5,1,none,,DITTO_FILLED
광주광역시 > 남자 > 85세 이상,2023,적용인구 (명),6453,,data,0,데이터,342,4,1,none,,DITTO_FILLED
광주광역시 > 남자 > 85세 이상,2024,적용인구 (명),7113,,data,0,데이터,342,5,1,none,,DITTO_FILLED
광주광역시 > 여자 > 합계,2023,적용인구 (명),700753,,subtotal,0,데이터,343,4,1,none,,DITTO_FILLED
광주광역시 > 여자 > 합계,2024,적용인구 (명),696054,,subtotal,0,데이터,343,5,1,none,,DITTO_FILLED
광주광역시 > 여자 > 1 - 4세,2023,적용인구 (명),16019,,data,0,데이터,344,4,1,none,,DITTO_FILLED
광주광역시 > 여자 > 1 - 4세,2024,적용인구 (명),14685,,data,0,데이터,344,5,1,none,,DITTO_FILLED
광주광역시 > 여자 > 0세,2023,적용인구 (명),2987,,data,0,데이터,345,4,1,none,,DITTO_FILLED
광주광역시 > 여자 > 0세,2024,적용인구 (명),2991,,data,0,데이터,345,5,1,none,,DITTO_FILLED
광주광역시 > 여자 > 5 - 9세,2023,적용인구 (명),29089,,data,0,데이터,346,4,1,none,,DITTO_FILLED
광주광역시 > 여자 > 5 - 9세,2024,적용인구 (명),27186,,data,0,데이터,346,5,1,none,,DITTO_FILLED
광주광역시 > 여자 > 10 - 14세,2023,적용인구 (명),34248,,data,0,데이터,347,4,1,none,,DITTO_FILLED
광주광역시 > 여자 > 10 - 14세,2024,적용인구 (명),34020,,data,0,데이터,347,5,1,none,,DITTO_FILLED
광주광역시 > 여자 > 15 - 19세,2023,적용인구 (명),34895,,data,0,데이터,348,4,1,none,,DITTO_FILLED
광주광역시 > 여자 > 15 - 19세,2024,적용인구 (명),34439,,data,0,데이터,348,5,1,none,,DITTO_FILLED
광주광역시 > 여자 > 20 - 24세,2023,적용인구 (명),43998,,data,0,데이터,349,4,1,none,,DITTO_FILLED
광주광역시 > 여자 > 20 - 24세,2024,적용인구 (명),41413,,data,0,데이터,349,5,1,none,,DITTO_FILLED
광주광역시 > 여자 > 25 - 29세,2023,적용인구 (명),48673,,data,0,데이터,350,4,1,none,,DITTO_FILLED
광주광역시 > 여자 > 25 - 29세,2024,적용인구 (명),47298,,data,0,데이터,350,5,1,none,,DITTO_FILLED
광주광역시 > 여자 > 30 - 34세,2023,적용인구 (명),43545,,data,0,데이터,351,4,1,none,,DITTO_FILLED
광주광역시 > 여자 > 30 - 34세,2024,적용인구 (명),44427,,data,0,데이터,351,5,1,none,,DITTO_FILLED
광주광역시 > 여자 > 35 - 39세,2023,적용인구 (명),41689,,data,0,데이터,352,4,1,none,,DITTO_FILLED
광주광역시 > 여자 > 35 - 39세,2024,적용인구 (명),40174,,data,0,데이터,352,5,1,none,,DITTO_FILLED
광주광역시 > 여자 > 40 - 44세,2023,적용인구 (명),56683,,data,0,데이터,353,4,1,none,,DITTO_FILLED
광주광역시 > 여자 > 40 - 44세,2024,적용인구 (명),53484,,data,0,데이터,353,5,1,none,,DITTO_FILLED
광주광역시 > 여자 > 45 - 49세,2023,적용인구 (명),55879,,data,0,데이터,354,4,1,none,,DITTO_FILLED
광주광역시 > 여자 > 45 - 49세,2024,적용인구 (명),55203,,data,0,데이터,354,5,1,none,,DITTO_FILLED
광주광역시 > 여자 > 50 - 54세,2023,적용인구 (명),62502,,data,0,데이터,355,4,1,none,,DITTO_FILLED
광주광역시 > 여자 > 50 - 54세,2024,적용인구 (명),62601,,data,0,데이터,355,5,1,none,,DITTO_FILLED
광주광역시 > 여자 > 55 - 59세,2023,적용인구 (명),55928,,data,0,데이터,356,4,1,none,,DITTO_FILLED
광주광역시 > 여자 > 55 - 59세,2024,적용인구 (명),57233,,data,0,데이터,356,5,1,none,,DITTO_FILLED
광주광역시 > 여자 > 60 - 64세,2023,적용인구 (명),52108,,data,0,데이터,357,4,1,none,,DITTO_FILLED
광주광역시 > 여자 > 60 - 64세,2024,적용인구 (명),51643,,data,0,데이터,357,5,1,none,,DITTO_FILLED
광주광역시 > 여자 > 65 - 69세,2023,적용인구 (명),39663,,data,0,데이터,358,4,1,none,,DITTO_FILLED
광주광역시 > 여자 > 65 - 69세,2024,적용인구 (명),42992,,data,0,데이터,358,5,1,none,,DITTO_FILLED
광주광역시 > 여자 > 70 - 74세,2023,적용인구 (명),28640,,data,0,데이터,359,4,1,none,,DITTO_FILLED
광주광역시 > 여자 > 70 - 74세,2024,적용인구 (명),29265,,data,0,데이터,359,5,1,none,,DITTO_FILLED
광주광역시 > 여자 > 75 - 79세,2023,적용인구 (명),22597,,data,0,데이터,360,4,1,none,,DITTO_FILLED
광주광역시 > 여자 > 75 - 79세,2024,적용인구 (명),24142,,data,0,데이터,360,5,1,none,,DITTO_FILLED
광주광역시 > 여자 > 80 - 84세,2023,적용인구 (명),17461,,data,0,데이터,361,4,1,none,,DITTO_FILLED
광주광역시 > 여자 > 80 - 84세,2024,적용인구 (명),17692,,data,0,데이터,361,5,1,none,,DITTO_FILLED
광주광역시 > 여자 > 85세 이상,2023,적용인구 (명),14149,,data,0,데이터,362,4,1,none,,DITTO_FILLED
광주광역시 > 여자 > 85세 이상,2024,적용인구 (명),15166,,data,0,데이터,362,5,1,none,,DITTO_FILLED
대전광역시 > 계 > 합계,2023,적용인구 (명),1422220,,subtotal,0,데이터,363,4,1,none,,
대전광역시 > 계 > 합계,2024,적용인구 (명),1419981,,subtotal,0,데이터,363,5,1,none,,
대전광역시 > 계 > 1 - 4세,2023,적용인구 (명),32456,,subtotal,0,데이터,364,4,1,none,,DITTO_FILLED
대전광역시 > 계 > 1 - 4세,2024,적용인구 (명),30934,,subtotal,0,데이터,364,5,1,none,,DITTO_FILLED
대전광역시 > 계 > 0세,2023,적용인구 (명),7146,,subtotal,0,데이터,365,4,1,none,,DITTO_FILLED
대전광역시 > 계 > 0세,2024,적용인구 (명),7223,,subtotal,0,데이터,365,5,1,none,,DITTO_FILLED
대전광역시 > 계 > 5 - 9세,2023,적용인구 (명),56179,,subtotal,0,데이터,366,4,1,none,,DITTO_FILLED
대전광역시 > 계 > 5 - 9세,2024,적용인구 (명),52484,,subtotal,0,데이터,366,5,1,none,,DITTO_FILLED
대전광역시 > 계 > 10 - 14세,2023,적용인구 (명),65731,,subtotal,0,데이터,367,4,1,none,,DITTO_FILLED
대전광역시 > 계 > 10 - 14세,2024,적용인구 (명),65184,,subtotal,0,데이터,367,5,1,none,,DITTO_FILLED
대전광역시 > 계 > 15 - 19세,2023,적용인구 (명),69335,,subtotal,0,데이터,368,4,1,none,,DITTO_FILLED
대전광역시 > 계 > 15 - 19세,2024,적용인구 (명),68277,,subtotal,0,데이터,368,5,1,none,,DITTO_FILLED
대전광역시 > 계 > 20 - 24세,2023,적용인구 (명),94992,,subtotal,0,데이터,369,4,1,none,,DITTO_FILLED
대전광역시 > 계 > 20 - 24세,2024,적용인구 (명),92771,,subtotal,0,데이터,369,5,1,none,,DITTO_FILLED
대전광역시 > 계 > 25 - 29세,2023,적용인구 (명),110549,,subtotal,0,데이터,370,4,1,none,,DITTO_FILLED
대전광역시 > 계 > 25 - 29세,2024,적용인구 (명),108233,,subtotal,0,데이터,370,5,1,none,,DITTO_FILLED
대전광역시 > 계 > 30 - 34세,2023,적용인구 (명),101556,,subtotal,0,데이터,371,4,1,none,,DITTO_FILLED
대전광역시 > 계 > 30 - 34세,2024,적용인구 (명),104839,,subtotal,0,데이터,371,5,1,none,,DITTO_FILLED
대전광역시 > 계 > 35 - 39세,2023,적용인구 (명),89676,,subtotal,0,데이터,372,4,1,none,,DITTO_FILLED
대전광역시 > 계 > 35 - 39세,2024,적용인구 (명),89253,,subtotal,0,데이터,372,5,1,none,,DITTO_FILLED
대전광역시 > 계 > 40 - 44세,2023,적용인구 (명),110328,,subtotal,0,데이터,373,4,1,none,,DITTO_FILLED
대전광역시 > 계 > 40 - 44세,2024,적용인구 (명),105552,,subtotal,0,데이터,373,5,1,none,,DITTO_FILLED
대전광역시 > 계 > 45 - 49세,2023,적용인구 (명),109145,,subtotal,0,데이터,374,4,1,none,,DITTO_FILLED
대전광역시 > 계 > 45 - 49세,2024,적용인구 (명),107082,,subtotal,0,데이터,374,5,1,none,,DITTO_FILLED
대전광역시 > 계 > 50 - 54세,2023,적용인구 (명),126649,,subtotal,0,데이터,375,4,1,none,,DITTO_FILLED
대전광역시 > 계 > 50 - 54세,2024,적용인구 (명),123811,,subtotal,0,데이터,375,5,1,none,,DITTO_FILLED
대전광역시 > 계 > 55 - 59세,2023,적용인구 (명),111956,,subtotal,0,데이터,376,4,1,none,,DITTO_FILLED
대전광역시 > 계 > 55 - 59세,2024,적용인구 (명),115441,,subtotal,0,데이터,376,5,1,none,,DITTO_FILLED
대전광역시 > 계 > 60 - 64세,2023,적용인구 (명),108570,,subtotal,0,데이터,377,4,1,none,,DITTO_FILLED
대전광역시 > 계 > 60 - 64세,2024,적용인구 (명),107736,,subtotal,0,데이터,377,5,1,none,,DITTO_FILLED
대전광역시 > 계 > 65 - 69세,2023,적용인구 (명),85202,,subtotal,0,데이터,378,4,1,none,,DITTO_FILLED
대전광역시 > 계 > 65 - 69세,2024,적용인구 (명),89984,,subtotal,0,데이터,378,5,1,none,,DITTO_FILLED
대전광역시 > 계 > 70 - 74세,2023,적용인구 (명),53838,,subtotal,0,데이터,379,4,1,none,,DITTO_FILLED
대전광역시 > 계 > 70 - 74세,2024,적용인구 (명),57851,,subtotal,0,데이터,379,5,1,none,,DITTO_FILLED
대전광역시 > 계 > 75 - 79세,2023,적용인구 (명),38385,,subtotal,0,데이터,380,4,1,none,,DITTO_FILLED
대전광역시 > 계 > 75 - 79세,2024,적용인구 (명),40643,,subtotal,0,데이터,380,5,1,none,,DITTO_FILLED
대전광역시 > 계 > 80 - 84세,2023,적용인구 (명),28925,,subtotal,0,데이터,381,4,1,none,,DITTO_FILLED
